2,0,0,8,66,8,72,-1
0,0,2,119,407,14,3089,-1
0,0,2,4037,550,1334,2857,-1
0,0,1,4,19,1,126,-1
0,0,0,97,527,0,894,-1
0,0,0,3797,1003,48,116012,-1
0,0,0,628,249,1121,9227,-1
0,0,1,1,22,0,38,-1
0,0,1,53,154,650,1406,-1
0,0,2,804,192,262,14113,-1
2,0,0,16,58,23,786,-1
3,0,0,258,925,227,5185,-1
1,0,0,213,286,0,334,-1
5,1,0,438,1843,178,87551,-1
3,1,1,249,417,1,167238,-1
1,0,1,46,53,8,498,-1
0,0,0,3,2,0,1501,-1
2,0,0,125,216,22,1203,-1
0,0,1,2057,1999,591,5098,-1
0,0,0,3,9,0,6,-1
1,0,0,58,348,2,992,-1
0,0,0,3,38,0,52,-1
0,0,0,4881,1995,1304,35215,1
0,0,0,320,1987,215,763,-1
1,0,0,16,10,39,1394,-1
1,1,1,2,14,1,16,-1
0,1,0,46,80,15,868,-1
1,0,0,2206,355,525,4920,-1
1,0,2,238,302,37,6988,-1
0,0,2,81,330,1476,2200,-1
0,1,0,3,82,0,2,-1
0,1,0,1270,1816,25720,66932,-1
1,0,1,3,94,6,202,-1
0,0,0,13,135,19,93,-1
0,1,0,1210,1997,21,51920,-1
0,0,0,21,59,21,1113,-1
0,0,0,529,1627,28,17560,-1
5,1,0,438,1843,178,87551,-1
0,0,0,196,225,9,2002,-1
0,0,1,298,659,12,13462,-1
0,0,0,448,25,0,4924,-1
0,0,0,1499,1818,868,26009,-1
0,0,0,0,3,2,6,-1
0,0,1,3,24,1,15,-1
0,0,1,11721,568,1711,167544,-1
0,0,1,863,1957,58932,42576,-1
0,0,1,3,24,1,15,-1
0,0,1,276,1033,509,23198,-1
0,0,0,20003,427,1457,170778,-1
0,0,3,1736,565,1402,36299,1
0,0,0,5,112,3,18,-1
1,1,0,27707,1095,38,31555,1
1,0,0,17499,1635,418,22921,1
1,1,0,440,551,6038,84650,-1
5,1,0,438,1843,178,87551,-1
0,0,0,204,1021,572,4802,-1
0,0,0,268,515,3,557,-1
0,0,0,3,37,0,2,-1
0,0,1,271,239,2628,4469,-1
0,0,1,10,111,15,201,-1
0,0,2,3,24,1,15,-1
0,0,1,319,942,19,547,-1
1,0,0,216,211,105,7050,-1
1,0,1,214,66,1020,4510,-1
0,0,0,45,53,7,148,-1
0,0,1,165,376,3089,5656,1
5,1,0,192,351,21,85006,-1
5,1,0,438,1843,178,87551,-1
0,0,0,10,34,0,344,-1
0,0,1,512,1211,27,10759,-1
4,1,0,20,90,0,38,-1
0,0,2,422,318,9,5248,-1
0,0,0,55,84,2,1793,-1
0,1,0,162,82,0,67541,-1
0,0,1,107,325,312,1180,-1
5,1,0,438,1843,178,87551,-1
5,1,0,192,351,21,85006,-1
3,1,1,249,417,1,167238,-1
5,1,0,438,1843,178,87551,-1
5,1,0,192,351,21,85006,-1
1,0,1,74,276,46,1584,-1
0,1,0,43,36,0,18059,-1
0,0,0,35,113,47,368,-1
0,1,1,12928,7504,2092,28816,-1
0,1,0,17,71,0,5153,-1
0,0,0,0,21,0,44,-1
0,0,1,665,497,16,4624,-1
0,0,0,4802,23,31,2640,1
0,0,1,147,287,62,3283,-1
3,0,0,50,30,85,466,-1
1,0,0,46,233,2,146,-1
0,0,0,5,35,0,2,-1
0,1,0,55,334,2,139,-1
1,0,2,118,335,123,8375,-1
0,0,0,251,873,124,4189,-1
0,0,1,55,376,3,757,-1
0,1,1,343,350,85,9547,-1
0,0,0,15,108,0,101,-1
0,1,0,20,74,0,1273,-1
0,0,1,29,65,4,1947,-1
0,0,1,353,332,1042,15526,-1
1,0,0,326,19,272,78114,-1
3,0,0,23,74,0,269,-1
1,0,1,20,68,0,581,-1
1,0,1,20,68,0,581,-1
0,0,2,715,40,64,3802,-1
0,0,0,34,181,280,699,-1
0,0,3,9318,854,83,26616,-1
0,0,2,724,494,1757,66563,-1
0,0,0,635,260,141,34445,-1
0,0,1,4,48,0,1,-1
1,0,1,20,64,0,510,-1
1,1,0,29394,20644,777,11124,-1
1,0,1,20,64,0,510,-1
1,1,1,148,207,26,1304,-1
1,0,1,187,1593,26,1528,-1
1,0,1,20,68,0,581,-1
0,1,1,3116,712,77,2796,1
0,0,0,427,733,189,7542,-1
0,0,0,5,35,0,8,-1
2,0,0,95,888,28,1966,-1
0,0,0,20192,15,7,325,1
2,1,1,2250,171,25,949,1
2,0,0,112,198,49,3260,-1
2,0,1,392,178,2,709,-1
0,1,0,99,490,752,1941,-1
1,0,0,257106,795,24,8402,1
0,0,4,30,38,11,1515,-1
2,0,1,174,192,24,6054,-1
2,0,0,174,192,24,6054,-1
0,1,0,2404,2060,10,369575,-1
1,1,0,213,200,18783,7692,-1
0,1,0,1519,264,156,8133,-1
1,0,5,485,168,82,4025,-1
1,0,5,600,307,0,788,-1
0,0,2,128,405,24,5709,-1
3,1,0,440,551,6038,84650,-1
1,1,0,440,551,6038,84650,-1
0,0,1,0,3,0,4,-1
0,0,3,47,289,39,391,-1
5,1,0,282,153,236,10027,-1
1,0,1,68,182,131,1055,-1
5,1,0,282,153,236,10027,-1
0,0,0,515,1099,46,16081,-1
0,0,1,4,28,47,197,-1
1,0,0,6,9,4,50,-1
1,0,0,141,294,13,4770,-1
0,0,2,1,16,0,110,-1
0,0,1,0,12,3,3,-1
1,0,0,11,64,12,424,-1
0,1,0,701,1318,580,21727,-1
0,1,0,364,1611,0,1220,-1
0,1,0,364,1611,0,1220,-1
1,0,0,6,12,0,38,-1
0,0,1,2990,3185,13310,14986,-1
0,0,0,1740,1590,414,1728,-1
1,0,0,125,46,0,530,-1
0,1,2,15,103,0,49,-1
0,0,1,38,118,10,745,-1
0,0,1,38,118,10,745,-1
0,0,0,13,76,2,6,-1
0,1,0,138,658,13,1341,-1
0,0,1,9,23,19,774,-1
0,0,0,57,407,76,1104,-1
0,0,3,12,37,9,661,-1
1,0,0,32,105,20,1571,-1
0,0,0,63,157,429,6068,-1
0,0,2,2,67,0,93,-1
1,0,1,341,270,8836,20185,-1
0,0,0,542,1314,1,1221,-1
0,0,2,924,174,659,23726,-1
1,0,0,4,46,14,171,-1
2,0,0,27,101,5,40,-1
0,0,0,2,1,0,18,-1
0,0,1,5,86,24,280,-1
1,1,0,185,15,13,1542,-1
4,0,0,1731,635,200,18843,1
0,1,0,1101,1982,477,19984,-1
1,0,0,108,320,36,1849,-1
1,0,0,248,224,536,1647,-1
0,0,0,900,92,619,12290,-1
0,1,1,298,829,113,635,-1
0,1,1,218,72,14,639,-1
0,0,1,0,3,0,4,-1
0,1,0,1091,556,2,1025,-1
0,0,0,113,560,6,1747,-1
3,0,0,333,126,24,30024,-1
0,0,0,14,150,0,190,-1
0,0,0,217,131,292,12531,-1
1,0,0,333,126,24,30024,-1
0,1,1,149,501,15,2065,-1
0,0,0,113,280,5,709,-1
0,1,1,16022,4483,4450,317825,-1
0,1,0,76,91,21,677,-1
0,1,0,74323,3251,752,115575,1
1,0,0,154,141,243,7742,-1
1,0,0,11,52,12,67,-1
0,0,0,5,48,0,7,-1
2,0,1,731,859,171,13079,-1
2,0,0,82,84,35,1562,-1
0,0,1,1341,344,5608,23363,-1
1,0,0,620,397,1467,11527,-1
0,0,2,38,21,0,131,-1
0,0,2,458,372,127,18290,-1
1,0,0,187,5,0,5264,-1
1,0,1,315,207,1364,1726,-1
0,0,0,1413,1559,589,26403,-1
0,0,0,1890,312,168,50651,-1
0,1,0,382,1165,0,71682,-1
1,0,0,11,52,1,60,-1
0,0,0,8,77,8,173,-1
1,0,1,79,174,10,1262,-1
1,0,0,160,196,1296,3157,1
0,0,1,368,128,1194,15390,-1
0,1,0,27295,407,101,22977,-1
0,0,1,6,43,4,811,-1
0,1,0,271,248,157,1360,-1
0,0,0,24,55,0,1578,-1
0,1,0,7,79,10,307,-1
1,0,0,868,819,135,9443,-1
1,0,0,868,819,135,9443,-1
1,0,0,5,40,0,34,-1
0,0,3,11,10,2,381,-1
0,1,0,107,414,13,288,-1
0,0,1,241,348,755,11442,-1
2,1,0,403,1673,272,5246,1
0,1,0,558,2002,31,2292,-1
0,0,2,116,309,0,2279,-1
0,0,1,28,173,10,190,-1
1,0,0,41,27,46,330,-1
0,0,1,881,643,2065,15722,1
2,0,2,51,483,326,2464,-1
0,0,0,122,153,25,8270,-1
1,0,0,46,15,6,650,-1
2,0,0,34,85,35,415,-1
5,1,0,438,1843,178,87553,-1
3,1,1,249,417,1,167240,-1
5,1,0,192,351,21,85008,-1
1,0,0,67,345,562,4066,-1
1,0,0,17,112,3,105,-1
1,0,0,600,307,0,788,-1
0,0,0,4881,1995,1304,35215,1
2,0,0,4,38,3,55,-1
0,1,0,684,2002,57,1670,-1
0,0,2,21,203,0,90,-1
0,0,1,188,137,100,1106,-1
0,0,0,127,72,45,5680,-1
0,0,2,27295,407,101,22977,1
2,0,0,8,77,25,271,-1
0,0,3,94,193,52,1155,-1
1,0,0,67,62,87,871,-1
0,0,0,1,36,0,4,-1
1,0,1,20,68,0,581,-1
0,0,0,3,57,0,2,-1
1,0,1,20,68,0,581,-1
1,0,0,479,322,360,3385,-1
1,0,1,20,68,0,581,-1
0,0,0,15,25,3,1021,-1
1,0,1,17,69,0,403,-1
2,0,0,44,41,15,227,1
0,0,1,31,58,12,592,-1
1,0,1,20,64,0,510,-1
2,0,0,2,23,0,18,-1
1,1,1,14,46,15,505,-1
1,1,0,479,30,0,133783,-1
1,1,0,742,7,0,264581,-1
1,1,0,1169,342,145,275132,-1
2,1,0,14,46,15,505,-1
0,0,0,708,748,1118,13800,-1
1,1,0,730,523,18,34690,1
1,1,0,271,98,5,89095,-1
2,1,0,3887,7,0,194932,-1
0,0,0,72,153,40,2888,-1
1,0,1,37,51,23,324,-1
2,0,1,1157,493,2,1142,-1
1,2,0,1326,214,2,2250,-1
1,0,1,34,40,24,166,-1
0,0,1,0,11,6,163,-1
1,0,2,8,63,123,850,-1
5,1,0,50,48,2,19,-1
0,0,0,15,64,0,184,-1
3,0,0,69,82,1,1198,-1
0,0,0,29,31,0,35,-1
1,0,0,0,7,2,7,-1
2,1,0,165,1048,206,3424,-1
0,1,0,34,98,1,94,-1
0,1,0,138,270,1,47,-1
2,0,0,8,28,4,125,-1
0,0,1,966,1352,3656,10339,-1
3,0,0,651,25,4212,10341,1
0,0,2,56,68,76,345,-1
1,0,1,20,68,0,581,-1
2,1,0,82,84,35,1562,1
0,0,0,174,22,138,1225,-1
0,0,1,13,53,2,3,-1
2,1,0,41,182,2,1436,-1
2,1,0,234,259,625,8703,-1
1,0,1,17,69,0,403,-1
0,1,0,558,143,22,182108,-1
0,0,1,3797,1003,48,116012,1
0,0,1,364,228,248,8811,-1
0,0,1,21,31,1,1368,-1
1,0,0,1110,150,9189,20720,-1
0,0,0,278,350,55,6834,-1
0,0,0,948,620,87,59222,-1
1,0,0,9,24,3,15,1
0,0,0,3,56,0,388,-1
5,1,0,438,1843,178,87553,-1
1,1,0,440,551,6038,84650,-1
0,0,0,17,74,0,214,-1
0,1,0,4322,1431,34,48771,-1
0,0,1,17,74,0,214,-1
1,0,0,33,111,17,331,-1
1,0,2,80,248,450,2409,-1
0,0,1,89,927,28,1213,-1
1,0,1,20,68,0,581,-1
2,0,1,67,354,16,576,-1
2,0,0,99,219,103,1994,-1
0,0,1,89,927,28,1213,-1
0,0,0,1304,637,1168,11288,-1
1,0,0,30,209,3,38,-1
0,1,1,0,10,0,37,-1
0,2,1,52,193,69,368,-1
0,0,0,37,101,38,278,-1
0,1,1,1192,1131,166,7125,-1
1,0,0,0,30,34,43,-1
1,0,2,4,3,36,110,-1
1,0,0,6318,1487,3867,64473,1
2,0,0,469,466,110,858,-1
2,1,0,12717,865,640,38121,1
2,1,0,250,488,18,2794,1
0,0,0,1413,1559,589,26403,-1
0,1,0,79,381,0,298,-1
0,0,0,0,0,0,2,-1
0,1,0,10,13,1,403,-1
0,1,0,179,107,9,311,-1
0,0,0,10,108,0,4,-1
0,0,2,10,166,0,64,-1
0,0,0,708,748,1118,13800,1
0,0,3,107,218,87,5640,-1
1,0,0,108,319,339,478,1
1,0,0,678,238,501,28256,-1
0,0,4,5,33,3,180,-1
0,0,2,406,411,175,29961,-1
0,1,0,745,171,0,1111,-1
2,0,0,11,52,1,60,-1
0,0,0,30,101,3,455,-1
2,0,0,164,195,0,626,-1
0,1,0,49,194,1,158,-1
0,0,1,2,2,1,17,-1
5,1,0,438,1843,178,87553,-1
3,1,1,249,417,1,167240,-1
0,0,2,1876,2047,53,19166,-1
0,1,1,792,287,0,52516,-1
1,0,1,42,123,10,1226,-1
0,1,0,959,1303,1636,16922,-1
3,0,0,121,192,3,440,-1
3,0,0,50,135,568,776,-1
1,0,0,50,135,568,776,-1
3,0,0,347,1028,19,5703,-1
2,0,0,26,110,75,356,-1
1,0,0,195,106,170,1848,-1
1,0,0,54,682,58,424,-1
0,0,1,14,71,0,392,-1
5,1,0,438,1843,178,87553,-1
1,0,0,272,87,20,2989,1
0,0,0,240,957,20,1812,-1
0,0,1,617,1957,20,14914,-1
0,0,0,315,211,553,23803,-1
1,0,0,430,685,2701,5918,-1
1,0,0,983,1999,0,320,-1
1,0,3,34,201,92,407,-1
1,0,3,95,226,29,5267,1
1,1,0,6719,1230,2,13656,-1
2,0,0,1606,1837,0,8568,-1
2,0,0,183,196,0,1030,-1
2,0,0,143,158,0,667,-1
0,0,1,350,307,1855,29004,-1
0,1,0,777,61,52,228933,-1
0,1,0,38314,1615,63,261458,-1
0,0,1,140,568,496,12259,-1
1,0,2,30,142,113,1504,-1
1,0,1,42,123,10,1226,-1
1,1,0,271,98,5,89095,-1
2,1,0,3887,7,0,194932,-1
1,0,0,1,15,0,5,-1
0,0,0,8,25,9,439,-1
0,0,1,561,7,0,6701,-1
0,0,0,24,119,7,155,-1
2,0,0,126,195,0,494,-1
2,0,0,183,130,0,944,-1
0,0,0,1,16,1,3,-1
2,0,0,193,426,0,1072,-1
1,0,0,24,119,7,155,-1
2,0,0,177,192,0,1023,-1
2,0,0,187,202,0,2065,-1
1,0,0,11,148,8,465,-1
1,0,0,10,39,0,573,-1
0,0,1,541,241,4354,42154,1
1,0,1,10,39,0,573,-1
0,0,2,8,83,1,1122,-1
0,0,0,16,293,2,125,-1
0,1,1,58,455,645,1005,-1
0,0,3,1,79,6,54,-1
0,1,0,3,5,0,777,-1
0,1,0,538,1007,2,444,-1
0,1,0,998,1243,0,138767,-1
1,0,1,17,69,0,403,-1
2,0,0,150,190,0,821,-1
2,0,0,182,192,0,1160,-1
2,0,0,169,166,0,606,-1
2,0,0,123,195,0,375,-1
5,1,0,438,1843,178,87553,-1
2,0,0,178,197,0,950,-1
1,0,3,82,164,79,1191,-1
1,0,1,20,68,0,581,-1
3,1,1,207,133,3,168097,-1
0,0,1,319,888,312,15608,-1
2,0,0,184,172,0,1235,-1
2,0,0,183,201,0,1257,-1
1,1,0,5883,1094,1588,8967,1
2,0,0,1906,182,6,6454,-1
0,0,0,1,92,0,11,-1
2,0,0,186,223,0,1429,-1
2,0,0,140,139,0,465,-1
1,0,3,82,164,79,1191,-1
0,0,1,7,43,15,244,-1
0,0,0,25,136,0,289,-1
0,0,2,110,22,111,3336,-1
0,1,1,1197,1910,0,37088,-1
2,0,0,175,151,0,1331,-1
1,0,2,42,123,10,1226,-1
0,0,0,191,357,8,1456,-1
1,0,0,62,55,1,2818,-1
3,1,1,249,417,1,167240,-1
2,0,0,123,190,0,526,-1
2,0,0,185,210,0,1230,-1
2,0,0,5996,223,26,24139,-1
1,0,0,18737,591,17,2242,-1
0,0,1,127,2001,3,468,-1
2,0,0,67,695,6,439,-1
1,0,0,8,28,4,125,1
2,0,0,1689,1797,0,8598,-1
0,0,1,7,24,6,363,-1
2,0,0,177,130,0,1001,-1
2,0,1,669,407,933,9949,-1
1,0,3,335216,652,4,112179,-1
2,1,0,874,392,13094,5574,-1
1,0,0,45,56,139,2361,-1
1,0,1,669,407,933,9949,-1
0,1,0,17,29,6,165,-1
1,0,1,12718,867,640,38121,-1
1,0,1,7169,282,716,14367,1
0,0,0,20,50,0,247,-1
3,0,0,837,655,130,2674,-1
1,0,0,61,95,54,167,-1
2,0,2,17,23,3,60,-1
2,0,0,151,196,0,822,-1
2,0,0,359,752,0,9332,-1
2,0,0,166,196,0,701,-1
2,0,0,788,1641,0,8341,-1
3,0,0,837,655,130,2674,-1
2,0,0,182,210,0,1043,-1
2,0,0,278,706,0,1274,-1
0,0,0,21,351,12,694,-1
0,1,1,48,203,2,1490,-1
2,0,0,148,184,0,846,-1
2,0,0,193,205,0,1689,-1
2,0,0,184,204,0,1175,-1
2,0,0,124,193,0,507,-1
2,0,0,169,194,0,615,-1
2,1,0,4176,1474,3,1474,-1
1,0,0,2,45,6,17,-1
4,2,0,192,889,26,2026,-1
2,0,0,153,155,0,1319,-1
0,0,1,124,60,2,754,-1
1,0,0,4,44,58,165,-1
5,1,0,438,1843,178,87553,-1
1,0,0,165,376,3089,5656,-1
0,1,1,50,702,48,422,-1
0,0,1,10,137,23,5908,-1
1,0,0,96,372,18,966,-1
0,0,1,2,14,0,22,-1
0,1,1,114,218,179,1856,1
2,0,0,124,193,0,500,-1
2,0,0,174,191,0,950,-1
0,0,0,62,55,1,2818,-1
2,0,0,184,190,0,1274,-1
2,0,0,183,195,0,1208,-1
0,0,0,2037,254,510,40372,-1
0,0,1,58,455,645,1005,-1
0,0,1,149,314,1548,6340,-1
0,0,1,3,12,0,1,-1
0,0,0,20,141,4,1292,-1
2,0,0,188,198,0,1279,-1
2,0,0,183,199,0,1253,-1
0,0,1,23,148,16,141,-1
5,1,0,438,1843,178,87553,-1
2,1,0,41,87,9,144,-1
0,0,2,8,1,7,697,-1
0,0,1,298,270,5405,12197,-1
1,0,0,731,859,171,13079,1
0,0,1,147,287,62,3283,-1
1,0,0,31,73,7,1535,-1
2,0,0,30,203,56,550,-1
0,0,1,22,161,211,3570,-1
0,0,0,1,12,0,27,-1
0,0,1,26,114,10,1112,-1
1,1,0,1533,0,0,186919,-1
1,0,0,6,50,18,24,-1
0,0,0,1355,1635,892,4532,-1
0,0,0,3,75,0,10,-1
1,1,0,14965,2,22,123,1
0,0,1,0,10,12,151,-1
0,1,0,6,18,0,2225,-1
0,1,0,1012,131,2,37613,-1
0,0,3,32,68,63,2086,-1
0,0,1,248,934,82,2396,-1
0,0,0,8,108,13,221,-1
0,0,2,32,610,2,87,-1
0,0,1,58,455,645,1005,-1
0,0,1,7,134,48,272,-1
0,0,0,958,1387,1,4530,-1
0,1,0,127,0,0,10369,-1
1,0,1,623,395,705,12452,1
0,0,0,755,513,20,2507,-1
2,0,0,46,53,8,498,-1
1,1,0,40,202,0,3469,-1
1,1,0,40,202,0,3469,-1
1,0,0,6,14,0,121,-1
2,0,0,49,98,10,3936,-1
1,0,1,1,3,8,115,-1
1,0,0,1192,576,59,18150,-1
1,0,1,113,94,114,5246,-1
3,0,0,7,20,0,12,-1
1,0,1,0,0,0,14,-1
1,0,1,6,19,0,5,-1
1,0,0,10,81,0,296,-1
0,0,2,99,242,400,7817,-1
1,0,0,562,779,2641,18311,-1
0,0,0,3637,321,392,58374,1
1,0,0,32,524,0,157,-1
2,0,0,143,195,0,842,-1
1,0,0,123,155,194,1393,-1
0,0,1,123,451,360,751,-1
0,0,1,426,821,42,2607,-1
1,0,0,82,84,35,1562,-1
1,0,1,1252,122,4,698,-1
1,0,0,82,84,35,1562,-1
1,0,2,91,1163,604,521,-1
0,0,0,226,221,0,7888,-1
0,0,0,1,58,0,4,-1
0,1,1,679,1760,669,18776,-1
1,0,0,6318,1487,3867,64474,-1
1,1,0,1834083,134,19,108513,1
0,1,0,12,28,0,514,-1
4,0,0,266,1551,145,2228,1
3,0,0,28,98,9,177,-1
2,1,0,4971,80,2859,44420,1
0,0,1,29,58,3,2138,-1
1,0,1,7,22,1,7,-1
0,0,0,16,21,0,1,-1
1,0,0,19,54,0,183,-1
1,0,3,67,153,184,2565,-1
1,0,0,63,249,2,1252,-1
1,0,0,63,249,2,1252,-1
0,0,0,106,86,105,1567,1
1,0,2,1252,122,4,698,1
1,0,0,35,214,14,538,-1
1,0,1,120,632,28,1983,-1
0,0,0,7,45,6,134,-1
0,0,0,7,45,6,134,-1
2,0,0,485,168,82,4025,-1
0,1,0,127,0,0,10369,-1
0,0,0,58,136,6,368,-1
1,0,0,15,231,128,598,-1
2,0,0,124,67,209,2054,-1
2,1,0,124,67,209,2054,-1
0,1,2,300,239,1,1498,-1
2,0,0,63,140,5,154,1
2,1,0,3094,3052,0,9344,-1
0,1,2,300,239,1,1498,-1
0,0,1,17,212,105,569,-1
1,0,1,829,37,0,354,-1
1,0,0,70,47,53,814,-1
1,0,1,199,235,491,4466,-1
1,0,0,575,1022,293,3058,-1
1,0,1,966,751,85,5282,1
1,0,1,829,37,0,354,-1
5,0,0,137,274,325,7160,-1
1,0,0,575,1022,293,3058,-1
0,0,2,391,85,438,4112,-1
1,0,0,575,1022,293,3058,-1
0,0,1,2,31,1,82,-1
1,0,0,575,1022,293,3058,-1
1,0,0,554,61,19,1091,1
1,0,1,731,859,171,13079,-1
1,0,0,1504,94,132,1295,1
1,1,0,3094,3052,0,9343,-1
1,0,0,1310,462,988,5000,1
0,0,0,16,169,39,523,-1
1,0,0,2896,9,171,66902,-1
2,1,0,912,325,2273,8582,-1
1,0,0,376,123,96,8259,-1
3,0,0,24,232,7,85,-1
1,0,0,912,325,2273,8582,-1
0,0,1,62,260,13,716,-1
0,0,0,69,202,14,80,-1
0,1,2,17,23,0,2484,-1
4,1,0,21,57,12,136,-1
0,1,0,37,151,0,444,-1
1,0,0,912,325,2273,8582,-1
1,0,1,1333,97,21,16803,-1
1,0,0,708,748,1118,13800,-1
1,0,0,233,141,20,2503,-1
0,1,0,79,837,0,11077,-1
0,0,3,924,174,659,23726,-1
0,1,3,155,194,303,2715,-1
0,0,1,10,101,29,401,-1
1,1,0,440,551,6038,84650,-1
0,1,1,474,739,1128,4340,-1
0,2,0,366,68,3,2083,-1
1,0,0,1310,462,988,5000,1
1,0,0,1310,462,988,5000,1
2,2,0,237,0,1,19972,-1
2,1,0,207,11,1,16842,-1
0,1,0,79,217,3,1871,-1
0,0,0,2,92,3,11,-1
0,1,0,43,36,0,18059,-1
0,1,0,43,36,0,18059,-1
1,0,0,199,235,491,4466,-1
2,0,1,9338,269,78,6941,1
0,1,0,413,1969,5512,20674,-1
0,0,0,106,86,105,1567,-1
1,0,0,119,103,23,4157,-1
0,0,0,6980,236,39,7339,1
0,1,0,1464,301,114,5461,-1
0,0,0,30,66,57,847,-1
0,0,1,15,20,0,36,-1
1,1,0,440,551,6038,84650,-1
0,0,0,91,58,5,3091,-1
2,1,0,504,91,34,1345,-1
4,1,0,356,415,57,3579,-1
5,1,0,438,1843,178,87553,-1
5,1,0,192,351,21,85008,-1
3,1,1,249,417,1,167240,-1
5,1,0,158,204,36,85746,-1
0,0,2,22,33,19,1821,1
1,0,0,868,819,135,9443,-1
1,1,0,868,819,135,9443,1
0,1,1,1197,1910,0,37088,-1
0,1,1,1197,1910,0,37088,-1
0,1,1,1197,1910,0,37088,-1
0,0,0,437,497,2926,10289,-1
0,1,1,443,1956,1521,7946,-1
0,1,0,141,559,17,1729,-1
0,1,0,5353,5136,1603,34110,-1
2,1,0,97,1,0,14583,-1
0,1,0,283,0,0,60935,-1
1,1,1,420,715,596,4053,1
0,1,0,43,36,0,18059,-1
0,1,0,1,0,13,1892,-1
0,1,0,162,82,0,67541,-1
0,1,0,719,1006,283,20186,-1
2,0,1,596,733,685,31786,1
1,2,0,190,1010,78,255,-1
2,0,0,242,22,41,1793,-1
0,1,0,304,1834,4,3444,-1
2,1,0,97,1,0,14583,-1
0,1,0,777,61,52,228933,-1
0,1,0,38314,1615,63,261458,-1
0,1,0,283,0,0,60935,-1
1,0,1,42,123,10,1226,-1
1,1,1,596,733,685,31786,-1
0,1,0,3795,1138,147,7911,-1
1,0,1,868,819,135,9443,-1
1,1,1,243,252,1255,5251,1
1,1,1,17,74,0,214,-1
2,0,0,49,61,1050,3529,-1
0,1,0,3659,4098,0,40980,-1
0,0,1,195,434,2270,5793,-1
1,0,1,15,64,0,184,-1
1,0,0,0,10,0,69,-1
1,1,0,26,116,3,194,-1
1,1,1,15,64,0,184,-1
0,1,1,426,738,1413,7849,-1
1,0,0,182,724,69,1869,-1
1,0,0,6317,1486,3867,64473,1
0,0,3,529,392,720,12843,-1
0,1,0,108,193,112,5905,-1
0,1,0,1348,494,0,9637,-1
1,0,0,225,491,264,4335,-1
0,1,0,5428,5642,0,26797,-1
0,0,1,18,203,3,192,-1
0,0,0,18,129,44,611,-1
0,1,0,171,419,593,5256,-1
0,0,0,17,69,0,403,-1
1,0,0,35,106,25,1180,-1
1,0,0,912,325,2273,8582,-1
0,1,0,573,545,7,122930,-1
1,0,0,70,47,53,814,-1
1,1,0,29394,20644,777,11124,-1
1,1,0,1868,1945,8,31255,-1
0,1,1,174,392,17,2788,-1
0,0,3,1978,2171,6716,13546,-1
0,0,0,106,86,105,1567,-1
0,0,0,15,64,0,184,-1
1,0,0,160,196,1296,3157,1
0,1,0,13511,8518,398,14051,-1
0,1,0,99,96,0,82112,-1
0,1,0,99,96,0,82112,-1
1,0,0,4,13,1,11,-1
1,0,1,50,40,22,1318,1
0,0,0,1,8,0,1,-1
0,1,0,11050,431,0,13638,-1
0,1,0,23980,10040,5,63361,-1
0,1,0,7442,3092,0,19996,-1
0,0,0,10,46,108,161,1
2,0,0,131,69,709,399,-1
0,0,0,75,579,30,817,-1
0,1,0,1332,1954,0,157246,-1
0,1,0,96,118,0,27670,-1
0,1,0,2604,2515,0,69221,-1
0,1,0,427,1385,3,53302,-1
0,1,0,39,72,0,12518,-1
0,1,0,2363,2371,5,94527,-1
0,0,1,37,92,458,2828,-1
0,0,1,136,77,1105,3035,-1
0,0,1,1155,153,4,2413,-1
0,1,0,69,89,0,11758,-1
1,1,0,6719,1230,2,13656,-1
0,0,1,18483,353,1521,98712,1
0,0,1,29,342,196,1242,-1
0,1,0,311,608,32,39766,-1
0,1,0,217,9,1,66011,-1
0,1,0,701,1318,580,21727,-1
0,1,0,1277,3,0,83014,-1
0,1,0,17,71,0,5153,-1
1,0,0,119,624,1,278,-1
5,1,0,438,1843,178,87553,-1
5,1,0,158,204,36,85746,-1
3,1,1,249,417,1,167240,-1
5,1,0,192,351,21,85008,-1
2,0,0,113,458,238,3453,-1
0,0,0,77,295,27,1564,-1
2,1,0,2214,1990,0,44660,-1
0,0,1,251,70,7,7703,-1
0,0,0,420,715,596,4053,-1
0,0,0,708,748,1118,13800,-1
0,0,0,4,73,3,19,-1
0,0,1,589,422,8,16230,-1
1,1,0,314,188,552,1893,-1
1,0,0,430,257,119,11367,-1
0,1,0,217220,26,19,74233,1
1,0,0,85,293,3,410,-1
1,0,1,301,272,86,3676,-1
2,1,0,271,239,2628,4469,-1
1,0,0,562,779,2641,18311,-1
1,0,0,90,123,20,929,-1
2,1,1,731,859,171,13079,1
5,0,0,30,135,2,104,-1
1,0,0,250,488,18,2794,-1
2,1,1,420,715,596,4053,1
2,1,0,622,548,256,10971,-1
2,0,0,124,280,1159,5309,-1
0,1,0,745,171,0,1111,-1
2,1,0,29,28,167,418,1
0,0,0,8,24,14,1240,-1
0,0,0,16,293,2,125,-1
1,0,0,143,27,1,1429,-1
1,0,0,562,779,2641,18311,-1
1,0,0,562,779,2641,18311,-1
1,1,0,67,62,87,871,-1
1,0,0,58,86,12,853,-1
1,0,0,669,407,933,9949,-1
2,1,0,966,751,85,5282,-1
2,1,0,669,407,933,9949,-1
3,1,0,329,508,12,873,-1
2,0,0,350,879,3,3677,-1
1,0,0,19,52,4,552,-1
